해당일,시간대,압구정로11길,잠원로상단,잠원로하단
20230923,21,21.0,22.833333333333300,20.833333333333300
20230923,22,21.0,23.75,22.0
20230923,23,21.0,25.833333333333300,25.0
20230924,0,21.0,23.714285714285700,25.285714285714300
20230924,1,21.0,22.142857142857100,24.714285714285700
20230924,2,21.0,28.333333333333300,22.666666666666700
20230924,3,21.0,28.857142857142900,21.0
20230924,4,21.0,37.0,12.666666666666700
20230924,5,21.0,20.8,19.8
20230924,6,21.0,20.5,21.5
20230924,7,21.0,21.0,20.714285714285700
20230924,8,21.0,27.0,17.0
20230924,9,21.0,18.714285714285700,22.714285714285700
20230924,10,21.0,19.0,18.666666666666700
20230924,11,21.0,19.571428571428600,24.571428571428600
20230924,12,21.0,21.0,22.333333333333300
20230924,13,27.428571428571400,23.714285714285700,24.285714285714300
20230924,14,30.0,26.0,24.0
20230924,15,23.454545454545500,24.7,21.7
20230924,16,21.0,28.0,23.0
20230924,17,21.0,29.857142857142900,22.285714285714300
20230924,18,21.0,24.0,20.0
20230924,19,21.0,29.285714285714300,22.428571428571400
20230924,20,21.0,25.666666666666700,21.666666666666700
20230924,21,21.5,18.285714285714300,23.714285714285700
20230924,22,21.0,18.0,25.333333333333300
20230924,23,20.75,26.714285714285700,29.571428571428600
20230925,0,20.5,27.571428571428600,29.428571428571400
20230925,1,20.5,29.714285714285700,24.0
20230925,2,20.5,25.333333333333300,23.666666666666700
20230925,3,20.5,30.714285714285700,19.428571428571400
20230925,4,20.5,37.666666666666700,25.666666666666700
20230925,5,20.5,24.0,21.4
20230925,6,20.5,29.5,20.0
20230925,7,20.5,26.857142857142900,38.42857142857140
20230925,8,20.5,28.0,26.0
20230925,9,20.5,28.571428571428600,21.428571428571400
20230925,10,20.5,28.0,23.0
20230925,11,20.5,25.285714285714300,22.285714285714300
20230925,12,20.5,23.666666666666700,22.0
20230925,13,20.5,27.375,22.75
20230925,14,20.5,25.0,24.0
20230925,15,20.5,27.0,23.8
20230925,16,20.5,21.666666666666700,21.666666666666700
20230925,17,20.5,25.857142857142900,19.285714285714300
20230925,18,20.5,23.0,18.0
20230925,19,20.5,28.142857142857100,19.571428571428600
20230925,20,20.5,31.0,19.0
20230925,21,21.5625,23.875,19.625
20230925,22,22.0,25.0,18.0
20230925,23,21.0,24.375,27.875
20230926,0,21.0,28.0,22.857142857142900
20230926,1,21.0,19.857142857142900,19.571428571428600
20230926,2,21.0,28.333333333333300,17.666666666666700
20230926,3,21.0,24.428571428571400,19.714285714285700
20230926,4,21.0,21.333333333333300,24.0
20230926,5,21.0,21.3,27.8
20230926,6,21.0,22.5,19.5
20230926,7,21.0,16.714285714285700,20.0
20230926,8,21.0,23.5,22.0
20230926,9,21.0,28.571428571428600,20.285714285714300
20230926,10,21.0,27.333333333333300,20.666666666666700
20230926,11,21.0,23.125,23.125
20230926,12,21.0,25.0,22.0
20230926,13,21.0,27.125,23.875
20230926,14,21.0,25.0,19.0
20230926,15,21.0,25.4,19.8
20230926,16,21.0,23.0,26.666666666666700
20230926,17,21.0,25.428571428571400,19.142857142857100
20230926,18,21.0,26.0,19.0
20230926,19,21.0,22.571428571428600,18.571428571428600
20230926,20,21.0,27.0,18.666666666666700
20230926,21,21.0,23.375,20.75
20230926,22,21.0,23.0,22.0
20230926,23,21.0,21.875,26.625
20230927,0,21.0,23.285714285714300,26.428571428571400
20230927,1,21.0,23.142857142857100,21.0
20230927,2,21.0,29.666666666666700,18.666666666666700
20230927,3,21.0,25.285714285714300,19.714285714285700
20230927,4,21.0,26.666666666666700,15.0
20230927,5,20.0,20.1,22.0
20230927,6,20.0,22.666666666666700,19.666666666666700
20230927,7,20.0,23.857142857142900,24.285714285714300
20230927,8,20.0,24.0,42.0
20230927,9,20.0,25.285714285714300,26.285714285714300
20230927,10,20.0,26.0,23.5
20230927,11,20.0,27.25,22.875
20230927,12,20.0,26.0,23.0
20230927,13,20.0,25.75,22.625
20230927,14,20.0,28.333333333333300,21.666666666666700
20230927,15,20.0,29.9,21.0
20230927,16,20.5,22.75,20.5
20230927,17,21.0,18.833333333333300,19.0
20230927,18,21.0,31.0,19.0
20230927,19,21.0,26.857142857142900,19.714285714285700
20230927,20,21.0,26.0,20.0
20230927,21,21.0,24.625,21.25
20230927,22,21.0,22.0,27.0
20230927,23,21.0,20.0,21.375
20230928,0,21.0,24.0,21.571428571428600
20230928,1,21.642857142857100,29.0,21.0
20230928,2,22.5,26.0,18.333333333333300
20230928,3,22.5,25.0,22.714285714285700
20230928,4,22.0,35.333333333333300,30.0
20230928,5,21.0,26.363636363636400,17.454545454545500
20230928,6,21.0,27.666666666666700,23.0
20230928,7,21.0,26.285714285714300,23.0
20230928,8,21.0,30.0,16.0
20230928,9,21.0,19.142857142857100,22.857142857142900
20230928,10,21.0,18.0,22.5
20230928,11,21.0,22.375,19.5
20230928,12,21.0,26.0,23.666666666666700
20230928,13,21.0,25.625,24.375
