거래일,아파트,전용면적,층,건축년도,거래금액,주소
2018-09-05,청암2단지,59.4,13.0,2001-01-01,33500,서울특별시 노원구
2018-09-05,청암2단지,49.77,8.0,2001-01-01,32000,서울특별시 노원구
2018-09-05,수락파크빌,114.82,6.0,2001-01-01,57000,서울특별시 노원구
2018-09-05,현대2차,69.26,4.0,1993-01-01,34000,서울특별시 노원구
2018-09-05,한양,86.62,5.0,1988-01-01,57000,서울특별시 노원구
2018-09-05,한신4차,84.84,13.0,1995-01-01,36000,서울특별시 노원구
2018-09-05,한신3차,60.44,4.0,1990-01-01,27000,서울특별시 노원구
2018-09-05,한신3차,84.59,10.0,1990-01-01,45000,서울특별시 노원구
2018-09-05,한신1차,53.96,5.0,1987-01-01,27500,서울특별시 노원구
2018-09-05,상계주공9(고층),41.3,10.0,1988-01-01,31500,서울특별시 노원구
2018-09-05,상계주공9(고층),61.52,10.0,1988-01-01,40000,서울특별시 노원구
2018-09-05,상계주공9(고층),45.9,7.0,1988-01-01,29000,서울특별시 노원구
2018-09-05,상계주공7(고층),49.94,8.0,1988-01-01,45800,서울특별시 노원구
2018-09-05,상계주공7(고층),45.55,12.0,1988-01-01,40000,서울특별시 노원구
2018-09-05,상계주공7(고층),49.94,15.0,1988-01-01,47000,서울특별시 노원구
2018-09-05,상계주공6(고층),59.28,1.0,1988-01-01,46900,서울특별시 노원구
2018-09-05,상계주공4(고층),59.39,5.0,1988-01-01,47500,서울특별시 노원구
2018-09-05,상계주공3(고층),68.86,8.0,1987-01-01,59500,서울특별시 노원구
2018-09-05,상계주공16(고층),79.07,1.0,1988-01-01,44000,서울특별시 노원구
2018-09-05,상계주공16(고층),59.39,1.0,1988-01-01,33000,서울특별시 노원구
2018-09-05,상계주공14(고층),49.94,13.0,1989-01-01,37400,서울특별시 노원구
2018-09-05,상계주공11(고층),49.94,10.0,1988-01-01,40000,서울특별시 노원구
2018-09-05,상계주공10(고층),68.86,6.0,1988-01-01,49800,서울특별시 노원구
2018-09-05,상계주공10(고층),45.77,8.0,1988-01-01,32000,서울특별시 노원구
2018-09-05,두산,51.66,13.0,1994-01-01,31000,서울특별시 노원구
2018-09-05,두산,41.85,15.0,1994-01-01,22500,서울특별시 노원구
2018-09-05,노원우성,84.88,9.0,1992-01-01,49000,서울특별시 노원구
2018-09-05,노원우성,84.88,11.0,1992-01-01,48000,서울특별시 노원구
2018-09-05,은빛2단지,59.92,15.0,1998-01-01,32000,서울특별시 노원구
2018-09-05,은빛1단지,59.95,10.0,1998-01-01,38900,서울특별시 노원구
2018-09-05,상계불암대림,114.81,13.0,2000-01-01,58000,서울특별시 노원구
2018-09-05,상계1차중앙하이츠,134.97,15.0,1997-01-01,61000,서울특별시 노원구
2018-09-05,보람2단지,79.25,6.0,1988-01-01,50000,서울특별시 노원구
2018-09-05,벽산,46.8,7.0,1989-01-01,26000,서울특별시 노원구
2018-09-05,벽산,46.8,11.0,1989-01-01,26500,서울특별시 노원구
2018-09-05,벽산,59.9,3.0,1989-01-01,37000,서울특별시 노원구
2018-09-05,벽산,43.35,6.0,1989-01-01,24500,서울특별시 노원구
2018-09-05,벽산,59.9,9.0,1989-01-01,35500,서울특별시 노원구
2018-09-06,대동황토방,84.97,2.0,2001-01-01,45000,서울특별시 노원구
2018-09-06,수락리버시티3단지,84.69,13.0,2009-01-01,43900,서울특별시 노원구
2018-09-06,한일유앤아이,114.882,19.0,2005-01-01,62000,서울특별시 노원구
2018-09-06,대망드림힐1,67.23899999999999,2.0,2003-01-01,34000,서울특별시 노원구
2018-09-06,보람1단지,44.33,15.0,1988-01-01,25000,서울특별시 노원구
2018-09-06,청암2단지,59.4,12.0,2001-01-01,36000,서울특별시 노원구
2018-09-06,현대4차,84.99,6.0,1995-01-01,34000,서울특별시 노원구
2018-09-06,현대2차,82.68,2.0,1993-01-01,33000,서울특별시 노원구
2018-09-06,현대2차,69.26,8.0,1993-01-01,35000,서울특별시 노원구
2018-09-06,한신4차,84.84,13.0,1995-01-01,41900,서울특별시 노원구
2018-09-06,중앙하이츠(5지역),59.99,2.0,1996-01-01,26500,서울특별시 노원구
2018-09-06,상계주공9(고층),66.56,5.0,1988-01-01,47000,서울특별시 노원구
2018-09-06,상계주공7(고층),59.39,15.0,1988-01-01,48000,서울특별시 노원구
2018-09-06,상계주공6(고층),49.94,4.0,1988-01-01,40000,서울특별시 노원구
2018-09-06,상계주공4(고층),41.3,2.0,1988-01-01,32000,서울특별시 노원구
2018-09-06,상계주공3(고층),68.86,9.0,1987-01-01,53000,서울특별시 노원구
2018-09-06,상계주공3(고층),58.01,15.0,1987-01-01,52500,서울특별시 노원구
2018-09-06,상계주공16(고층),45.77,11.0,1988-01-01,26000,서울특별시 노원구
2018-09-06,상계주공16(고층),45.77,11.0,1988-01-01,26500,서울특별시 노원구
2018-09-06,상계주공14(고층),59.39,14.0,1989-01-01,40000,서울특별시 노원구
2018-09-06,상계주공14(고층),41.3,7.0,1989-01-01,31000,서울특별시 노원구
2018-09-06,상계주공11(고층),58.01,2.0,1988-01-01,44700,서울특별시 노원구
2018-09-06,상계주공11(고층),49.94,5.0,1988-01-01,36000,서울특별시 노원구
2018-09-06,상계주공10(고층),59.2,7.0,1988-01-01,43500,서울특별시 노원구
2018-09-06,두산,58.65,8.0,1994-01-01,32800,서울특별시 노원구
2018-09-06,두산,84.09,8.0,1994-01-01,43200,서울특별시 노원구
2018-09-06,은빛2단지,49.77,4.0,1998-01-01,29500,서울특별시 노원구
2018-09-06,불암현대,84.9,1.0,1999-01-01,36000,서울특별시 노원구
2018-09-07,극동늘푸른,84.514,2.0,2000-01-01,43000,서울특별시 노원구
2018-09-07,중계센트럴파크,84.53,9.0,2016-01-01,65000,서울특별시 노원구
2018-09-07,수락리버시티3단지,84.81,7.0,2009-01-01,42000,서울특별시 노원구
2018-09-07,상계주공10(저층),47.34,3.0,1988-01-01,35000,서울특별시 노원구
2018-09-07,상계주공1(저층),71.89,4.0,1988-01-01,45000,서울특별시 노원구
2018-09-07,상계대림e편한세상,55.77,15.0,2002-01-01,32000,서울특별시 노원구
2018-09-07,신이모닝빌,59.8669,10.0,2002-01-01,34000,서울특별시 노원구
2018-09-07,청암2단지,59.4,16.0,2001-01-01,36000,서울특별시 노원구
2018-09-07,청암2단지,59.96,14.0,2001-01-01,36500,서울특별시 노원구
2018-09-07,청암1단지,84.8,6.0,2001-01-01,47000,서울특별시 노원구
2018-09-07,한신4차,84.84,1.0,1995-01-01,31450,서울특별시 노원구
2018-09-07,상계주공9(고층),45.9,11.0,1988-01-01,29800,서울특별시 노원구
2018-09-07,상계주공9(고층),49.94,1.0,1988-01-01,33000,서울특별시 노원구
2018-09-07,상계주공9(고층),61.52,1.0,1988-01-01,41300,서울특별시 노원구
2018-09-07,상계주공9(고층),61.52,6.0,1988-01-01,42000,서울특별시 노원구
2018-09-07,상계주공7(고층),45.77,5.0,1988-01-01,36000,서울특별시 노원구
2018-09-07,상계주공5(저층),31.98,5.0,1987-01-01,47000,서울특별시 노원구
2018-09-07,상계주공4(고층),73.94,1.0,1988-01-01,51000,서울특별시 노원구
2018-09-07,상계주공4(고층),41.3,8.0,1988-01-01,29300,서울특별시 노원구
2018-09-07,상계주공3(고층),58.01,5.0,1987-01-01,53900,서울특별시 노원구
2018-09-07,상계주공16(고층),59.39,6.0,1988-01-01,38000,서울특별시 노원구
2018-09-07,상계주공14(고층),49.94,1.0,1989-01-01,32500,서울특별시 노원구
2018-09-07,상계주공14(고층),41.3,12.0,1989-01-01,33000,서울특별시 노원구
2018-09-07,상계주공13(고층),41.3,2.0,1989-01-01,24400,서울특별시 노원구
2018-09-07,상계주공12(고층),49.94,3.0,1988-01-01,34000,서울특별시 노원구
2018-09-07,상계주공12(고층),49.94,4.0,1988-01-01,37800,서울특별시 노원구
2018-09-07,상계주공10(고층),58.01,3.0,1988-01-01,46000,서울특별시 노원구
2018-09-07,상계주공10(고층),45.9,12.0,1988-01-01,36500,서울특별시 노원구
2018-09-07,상계주공10(고층),45.9,3.0,1988-01-01,35000,서울특별시 노원구
2018-09-07,상계주공1(고층),58.01,6.0,1988-01-01,37000,서울특별시 노원구
2018-09-07,두산,59.97,10.0,1994-01-01,36000,서울특별시 노원구
2018-09-07,은빛2단지,59.95,1.0,1998-01-01,32000,서울특별시 노원구
2018-09-07,불암현대,84.9,9.0,1999-01-01,46850,서울특별시 노원구
2018-09-07,벽산,43.35,1.0,1989-01-01,22500,서울특별시 노원구
2018-09-07,벽산,59.9,4.0,1989-01-01,37000,서울특별시 노원구
2018-09-07,상계대림,59.67,7.0,1989-01-01,35000,서울특별시 노원구
2018-09-07,상계대림,59.67,11.0,1989-01-01,35800,서울특별시 노원구
2018-09-07,금호타운,84.54,9.0,1995-01-01,39800,서울특별시 노원구
2018-09-07,극동늘푸른,59.958,4.0,2000-01-01,35800,서울특별시 노원구
2018-09-08,극동늘푸른,59.958,15.0,2000-01-01,31500,서울특별시 노원구
2018-09-08,수락리버시티3단지,84.69,2.0,2009-01-01,42500,서울특별시 노원구
2018-09-08,상계주공3(저층),84.41,1.0,1987-01-01,60000,서울특별시 노원구
2018-09-08,상계주공2(저층),71.89,5.0,1987-01-01,54000,서울특별시 노원구
2018-09-08,상계주공14(저층),71.89,3.0,1989-01-01,45000,서울특별시 노원구
2018-09-08,청암2단지,49.77,2.0,2001-01-01,25500,서울특별시 노원구
2018-09-08,청암2단지,49.77,2.0,2001-01-01,25800,서울특별시 노원구
2018-09-08,양우,86.6702,18.0,2002-01-01,48000,서울특별시 노원구
2018-09-08,양우,79.4198,15.0,2002-01-01,47700,서울특별시 노원구
2018-09-08,대창센시티,84.8577,13.0,2002-01-01,42500,서울특별시 노원구
2018-09-08,상계현대1차,83.92,15.0,1993-01-01,35000,서울특별시 노원구
2018-09-08,상계현대1차,83.92,8.0,1993-01-01,39400,서울특별시 노원구
2018-09-08,상계주공9(고층),45.9,8.0,1988-01-01,29900,서울특별시 노원구
2018-09-08,상계주공7(고층),41.3,4.0,1988-01-01,40000,서울특별시 노원구
2018-09-08,상계주공7(고층),58.01,5.0,1988-01-01,53000,서울특별시 노원구
2018-09-08,상계주공7(고층),49.94,10.0,1988-01-01,50000,서울특별시 노원구
2018-09-08,상계주공6(고층),58.01,10.0,1988-01-01,49000,서울특별시 노원구
2018-09-08,상계주공5(저층),31.98,2.0,1987-01-01,51000,서울특별시 노원구
2018-09-08,상계주공5(저층),31.98,4.0,1987-01-01,47900,서울특별시 노원구
2018-09-08,상계주공4(고층),41.3,8.0,1988-01-01,35000,서울특별시 노원구
2018-09-08,상계주공3(고층),59.2,2.0,1987-01-01,49000,서울특별시 노원구
2018-09-08,상계주공3(고층),58.01,2.0,1987-01-01,50000,서울특별시 노원구
2018-09-08,상계주공16(고층),45.77,6.0,1988-01-01,29000,서울특별시 노원구
2018-09-08,상계주공16(고층),79.07,2.0,1988-01-01,44800,서울특별시 노원구
2018-09-08,상계주공16(고층),45.77,10.0,1988-01-01,28250,서울특별시 노원구
2018-09-08,상계주공14(고층),45.55,4.0,1989-01-01,27900,서울특별시 노원구
2018-09-08,상계주공14(고층),41.3,7.0,1989-01-01,31900,서울특별시 노원구
2018-09-08,상계주공14(고층),45.9,3.0,1989-01-01,28300,서울특별시 노원구
2018-09-08,상계주공14(고층),45.9,9.0,1989-01-01,30000,서울특별시 노원구
2018-09-08,상계주공13(고층),45.55,15.0,1989-01-01,25700,서울특별시 노원구
2018-09-08,상계주공12(고층),58.01,12.0,1988-01-01,43000,서울특별시 노원구
2018-09-08,상계주공12(고층),41.3,4.0,1988-01-01,30000,서울특별시 노원구
2018-09-08,상계주공12(고층),49.94,5.0,1988-01-01,39000,서울특별시 노원구
2018-09-08,상계주공12(고층),41.3,1.0,1988-01-01,27900,서울특별시 노원구
2018-09-08,상계주공11(고층),68.86,12.0,1988-01-01,52000,서울특별시 노원구
2018-09-08,상계주공10(고층),58.01,3.0,1988-01-01,43000,서울특별시 노원구
2018-09-08,상계주공10(고층),49.94,15.0,1988-01-01,38000,서울특별시 노원구
2018-09-08,상계주공1(고층),58.01,8.0,1988-01-01,40000,서울특별시 노원구
2018-09-08,상계주공1(고층),59.2,2.0,1988-01-01,38500,서울특별시 노원구
2018-09-08,상계주공1(고층),41.3,11.0,1988-01-01,29900,서울특별시 노원구
2018-09-08,노원우성,84.88,4.0,1992-01-01,48000,서울특별시 노원구
2018-09-08,상계신동아,59.4,2.0,1995-01-01,27500,서울특별시 노원구
2018-09-08,상계신동아,84.99,7.0,1995-01-01,42500,서울특별시 노원구
2018-09-08,은빛1단지,59.95,1.0,1998-01-01,30800,서울특별시 노원구
2018-09-08,보람2단지,68.99,4.0,1988-01-01,41000,서울특별시 노원구
2018-09-08,벽산,46.8,15.0,1989-01-01,25000,서울특별시 노원구
2018-09-08,벽산,59.9,12.0,1989-01-01,34000,서울특별시 노원구
2018-09-08,미라보(성림),84.5,7.0,2006-01-01,36500,서울특별시 노원구
2018-09-08,상계대림,59.67,11.0,1989-01-01,34000,서울특별시 노원구
2018-09-09,상계주공12(고층),61.52,15.0,1988-01-01,42000,서울특별시 노원구
2018-09-09,현대4차,84.73,10.0,1995-01-01,35300,서울특별시 노원구
2018-09-09,상계주공14(고층),49.94,5.0,1989-01-01,35000,서울특별시 노원구
2018-09-10,상계대림,84.91,4.0,1989-01-01,42800,서울특별시 노원구
2018-09-10,수락리버시티3단지,84.88,10.0,2009-01-01,46300,서울특별시 노원구
2018-09-10,한일유앤아이,84.991,4.0,2005-01-01,51500,서울특별시 노원구
2018-09-10,상계주공10(저층),54.54,3.0,1988-01-01,42000,서울특별시 노원구
2018-09-10,보람1단지,68.99,6.0,1988-01-01,38000,서울특별시 노원구
2018-09-10,보람1단지,68.99,15.0,1988-01-01,42000,서울특별시 노원구
2018-09-10,상계현대3차,84.96,2.0,1999-01-01,38250,서울특별시 노원구
2018-09-10,한신4차,84.84,14.0,1995-01-01,39000,서울특별시 노원구
2018-09-10,코오롱,73.17,12.0,1997-01-01,43000,서울특별시 노원구
2018-09-10,상계주공9(고층),79.07,7.0,1988-01-01,57000,서울특별시 노원구
2018-09-10,상계주공9(고층),49.94,1.0,1988-01-01,34550,서울특별시 노원구
2018-09-10,상계주공9(고층),49.94,1.0,1988-01-01,34000,서울특별시 노원구
2018-09-10,상계주공9(고층),66.56,2.0,1988-01-01,47500,서울특별시 노원구
2018-09-10,상계주공4(고층),58.01,12.0,1988-01-01,45500,서울특별시 노원구
2018-09-10,상계주공3(고층),59.2,7.0,1987-01-01,52000,서울특별시 노원구
2018-09-10,상계주공2(고층),59.28,3.0,1987-01-01,46500,서울특별시 노원구
2018-09-10,상계주공16(고층),59.39,13.0,1988-01-01,37100,서울특별시 노원구
2018-09-10,상계주공16(고층),59.39,9.0,1988-01-01,39500,서울특별시 노원구
2018-09-10,상계주공14(고층),45.55,11.0,1989-01-01,31000,서울특별시 노원구
2018-09-10,상계주공14(고층),41.3,14.0,1989-01-01,31000,서울특별시 노원구
2018-09-10,상계주공13(고층),58.01,14.0,1989-01-01,37500,서울특별시 노원구
2018-09-10,상계주공12(고층),49.94,8.0,1988-01-01,38000,서울특별시 노원구
2018-09-10,상계주공10(고층),58.01,7.0,1988-01-01,49500,서울특별시 노원구
2018-09-10,상계주공10(고층),49.94,7.0,1988-01-01,40200,서울특별시 노원구
2018-09-10,상계주공10(고층),59.39,12.0,1988-01-01,44800,서울특별시 노원구
2018-09-10,상계주공1(고층),32.39,10.0,1988-01-01,29000,서울특별시 노원구
2018-09-10,수락한신,59.95,2.0,1997-01-01,28500,서울특별시 노원구
2018-09-10,은빛1단지,39.7,13.0,1998-01-01,24000,서울특별시 노원구
2018-09-10,상계불암대림,114.81,20.0,2000-01-01,60000,서울특별시 노원구
2018-09-10,보람2단지,68.99,11.0,1988-01-01,37700,서울특별시 노원구
2018-09-11,벽산,59.9,5.0,1989-01-01,37000,서울특별시 노원구
2018-09-11,문수해오름,45.57,2.0,2003-01-01,22700,서울특별시 노원구
2018-09-11,동양엔파트,84.88,19.0,2003-01-01,65500,서울특별시 노원구
2018-09-11,상계주공10(저층),47.34,2.0,1988-01-01,40000,서울특별시 노원구
2018-09-11,상계주공1(저층),71.89,4.0,1988-01-01,45500,서울특별시 노원구
2018-09-11,보람1단지,79.25,10.0,1988-01-01,49500,서울특별시 노원구
2018-09-11,한신3차,84.59,1.0,1990-01-01,33700,서울특별시 노원구
2018-09-11,한신2차,45.92,4.0,1988-01-01,22000,서울특별시 노원구
2018-09-11,한신2차,45.92,1.0,1988-01-01,20500,서울특별시 노원구
2018-09-11,한신1차,53.96,1.0,1987-01-01,25700,서울특별시 노원구
2018-09-11,한신1차,53.96,1.0,1987-01-01,25000,서울특별시 노원구
2018-09-11,한신1차,84.92,5.0,1987-01-01,45000,서울특별시 노원구
2018-09-11,상계주공9(고층),45.9,14.0,1988-01-01,27000,서울특별시 노원구
2018-09-11,상계주공9(고층),79.07,3.0,1988-01-01,54200,서울특별시 노원구
2018-09-11,상계주공9(고층),49.94,5.0,1988-01-01,37000,서울특별시 노원구
2018-09-11,상계주공9(고층),66.56,6.0,1988-01-01,50900,서울특별시 노원구
2018-09-11,상계주공9(고층),58.01,7.0,1988-01-01,44000,서울특별시 노원구
2018-09-11,상계주공7(고층),45.77,3.0,1988-01-01,39500,서울특별시 노원구
2018-09-11,상계주공4(고층),58.01,10.0,1988-01-01,48000,서울특별시 노원구
2018-09-11,상계주공3(고층),59.28,7.0,1987-01-01,53000,서울특별시 노원구
2018-09-11,상계주공3(고층),68.86,15.0,1987-01-01,59900,서울특별시 노원구
2018-09-11,상계주공3(고층),58.01,12.0,1987-01-01,54000,서울특별시 노원구
2018-09-11,상계주공16(고층),59.39,1.0,1988-01-01,37000,서울특별시 노원구
2018-09-11,상계주공16(고층),59.39,2.0,1988-01-01,33500,서울특별시 노원구
2018-09-11,상계주공16(고층),59.39,10.0,1988-01-01,39500,서울특별시 노원구
2018-09-11,상계주공13(고층),45.55,11.0,1989-01-01,26300,서울특별시 노원구
2018-09-11,상계주공12(고층),41.3,14.0,1988-01-01,29900,서울특별시 노원구
2018-09-11,상계주공12(고층),49.94,2.0,1988-01-01,33500,서울특별시 노원구
2018-09-11,상계주공12(고층),49.94,9.0,1988-01-01,40000,서울특별시 노원구
2018-09-11,상계주공12(고층),41.3,8.0,1988-01-01,29900,서울특별시 노원구
2018-09-11,상계주공11(고층),58.01,2.0,1988-01-01,41500,서울특별시 노원구
