기준_날짜,대여소ID,대여건수,반납건수,반납-대여
2023-03-27,ST-2677,0,2,2
2023-03-27,ST-2681,0,2,2
2023-03-27,ST-2683,0,2,2
2023-03-27,ST-2716,0,2,2
2023-03-27,ST-2722,0,2,2
2023-03-27,ST-2723,0,2,2
2023-03-27,ST-2725,0,2,2
2023-03-27,ST-2732,0,2,2
2023-03-27,ST-2791,0,2,2
2023-03-27,ST-2798,0,2,2
2023-03-27,ST-2799,0,2,2
2023-03-27,ST-2817,0,2,2
2023-03-27,ST-2876,0,4,4
2023-03-27,ST-2915,0,2,2
2023-03-27,ST-2916,0,2,2
2023-03-27,ST-2922,0,2,2
2023-03-27,ST-3015,0,2,2
2023-03-27,ST-3038,0,2,2
2023-03-27,ST-3051,0,2,2
2023-03-27,ST-3063,0,4,4
2023-03-27,ST-3064,0,4,4
2023-03-27,ST-3075,0,2,2
2023-03-27,ST-3112,0,4,4
2023-03-27,ST-3141,0,2,2
2023-03-27,ST-3179,0,4,4
2023-03-27,ST-326,0,2,2
2023-03-27,ST-339,0,2,2
2023-03-27,ST-343,0,2,2
2023-03-27,ST-378,0,4,4
2023-03-27,ST-461,0,2,2
2023-03-27,ST-463,0,2,2
2023-03-27,ST-480,0,2,2
2023-03-27,ST-485,0,2,2
2023-03-27,ST-488,0,2,2
2023-03-27,ST-492,0,2,2
2023-03-27,ST-500,0,2,2
2023-03-27,ST-53,0,2,2
2023-03-27,ST-542,0,2,2
2023-03-27,ST-544,0,4,4
2023-03-27,ST-546,0,2,2
2023-03-27,ST-550,0,2,2
2023-03-27,ST-561,0,4,4
2023-03-27,ST-570,0,6,6
2023-03-27,ST-571,0,4,4
2023-03-27,ST-577,0,2,2
2023-03-27,ST-578,0,8,8
2023-03-27,ST-605,0,2,2
2023-03-27,ST-646,0,2,2
2023-03-27,ST-747,0,2,2
2023-03-27,ST-752,0,2,2
2023-03-27,ST-753,0,2,2
2023-03-27,ST-761,0,6,6
2023-03-27,ST-771,0,2,2
2023-03-27,ST-792,0,6,6
2023-03-27,ST-799,0,2,2
2023-03-27,ST-82,0,2,2
2023-03-27,ST-823,0,4,4
2023-03-27,ST-842,0,8,8
2023-03-27,ST-854,0,2,2
2023-03-27,ST-862,0,4,4
2023-03-27,ST-877,0,2,2
2023-03-27,ST-89,0,2,2
2023-03-27,ST-896,0,2,2
2023-03-27,ST-928,0,4,4
2023-03-27,ST-93,0,2,2
2023-03-27,ST-957,0,2,2
2023-03-27,ST-96,0,2,2
2023-03-27,ST-970,0,2,2
2023-03-28,ST-1007,0,2,2
2023-03-28,ST-1046,0,2,2
2023-03-28,ST-1061,0,2,2
2023-03-28,ST-1079,0,2,2
2023-03-28,ST-1087,0,2,2
2023-03-28,ST-1099,0,6,6
2023-03-28,ST-1132,0,2,2
2023-03-28,ST-1177,0,2,2
2023-03-28,ST-1178,0,2,2
2023-03-28,ST-1207,0,6,6
2023-03-28,ST-1213,0,2,2
2023-03-28,ST-1246,0,2,2
2023-03-28,ST-1279,0,2,2
2023-03-28,ST-1283,0,2,2
2023-03-28,ST-1287,0,6,6
2023-03-28,ST-1291,0,2,2
2023-03-28,ST-130,0,2,2
2023-03-28,ST-1306,0,2,2
2023-03-28,ST-1333,0,4,4
2023-03-28,ST-1373,0,2,2
2023-03-28,ST-138,0,2,2
2023-03-28,ST-1381,0,4,4
2023-03-28,ST-1383,0,2,2
2023-03-28,ST-1429,0,6,6
2023-03-28,ST-1433,0,2,2
2023-03-28,ST-1437,0,2,2
2023-03-28,ST-144,0,2,2
2023-03-28,ST-1454,0,6,6
2023-03-28,ST-1457,0,2,2
2023-03-28,ST-1460,0,4,4
2023-03-28,ST-1476,0,4,4
2023-03-28,ST-148,0,2,2
2023-03-28,ST-155,0,2,2
2023-03-28,ST-1554,0,2,2
2023-03-28,ST-1582,0,2,2
2023-03-28,ST-16,0,4,4
2023-03-28,ST-160,0,2,2
2023-03-28,ST-161,0,2,2
2023-03-28,ST-163,0,4,4
2023-03-28,ST-1636,0,2,2
2023-03-28,ST-1639,0,2,2
2023-03-28,ST-1642,0,2,2
2023-03-28,ST-1656,0,2,2
2023-03-28,ST-1680,0,2,2
2023-03-28,ST-169,0,4,4
2023-03-28,ST-1719,0,4,4
2023-03-28,ST-1724,0,4,4
2023-03-28,ST-1725,0,2,2
2023-03-28,ST-1726,0,2,2
2023-03-28,ST-1756,0,2,2
2023-03-28,ST-1761,0,2,2
2023-03-28,ST-1777,0,2,2
2023-03-28,ST-1785,0,2,2
2023-03-28,ST-1797,0,2,2
2023-03-28,ST-1810,0,4,4
2023-03-28,ST-1842,0,2,2
2023-03-28,ST-1868,0,4,4
2023-03-28,ST-1885,0,2,2
2023-03-28,ST-1912,0,2,2
2023-03-28,ST-1986,0,2,2
2023-03-28,ST-201,0,2,2
2023-03-28,ST-204,0,2,2
2023-03-28,ST-2054,0,2,2
2023-03-28,ST-206,0,2,2
2023-03-28,ST-2068,0,4,4
2023-03-28,ST-2074,0,2,2
2023-03-28,ST-2076,0,2,2
2023-03-28,ST-2085,0,2,2
2023-03-28,ST-2086,0,2,2
2023-03-28,ST-2134,0,2,2
2023-03-28,ST-2177,0,6,6
2023-03-28,ST-2178,0,2,2
2023-03-28,ST-2191,0,2,2
2023-03-28,ST-2229,0,2,2
2023-03-28,ST-2239,0,2,2
2023-03-28,ST-2266,0,2,2
2023-03-28,ST-2282,0,4,4
2023-03-28,ST-2283,0,4,4
2023-03-28,ST-2285,0,6,6
2023-03-28,ST-2286,0,2,2
2023-03-28,ST-2287,0,4,4
2023-03-28,ST-2289,0,2,2
2023-03-28,ST-2292,0,2,2
2023-03-28,ST-2293,0,2,2
2023-03-28,ST-2299,0,4,4
2023-03-28,ST-2364,0,2,2
2023-03-28,ST-2375,0,2,2
2023-03-28,ST-2414,0,2,2
2023-03-28,ST-2415,0,2,2
2023-03-28,ST-2451,0,2,2
2023-03-28,ST-2452,0,2,2
2023-03-28,ST-2456,0,6,6
2023-03-28,ST-2461,0,4,4
2023-03-28,ST-2473,0,2,2
2023-03-28,ST-2505,0,4,4
2023-03-28,ST-2528,0,2,2
2023-03-28,ST-254,0,11,11
2023-03-28,ST-2548,0,2,2
2023-03-28,ST-2565,0,4,4
2023-03-28,ST-2568,0,2,2
2023-03-28,ST-2580,0,2,2
2023-03-28,ST-2596,0,2,2
2023-03-28,ST-26,0,2,2
2023-03-28,ST-2601,0,2,2
2023-03-28,ST-2602,0,2,2
2023-03-28,ST-2603,0,2,2
2023-03-28,ST-2609,0,2,2
2023-03-28,ST-2635,0,2,2
2023-03-28,ST-2636,0,2,2
2023-03-28,ST-2658,0,4,4
2023-03-28,ST-267,0,2,2
2023-03-28,ST-2683,0,2,2
2023-03-28,ST-2685,0,2,2
2023-03-28,ST-2690,0,4,4
2023-03-28,ST-2700,0,2,2
2023-03-28,ST-2715,0,2,2
2023-03-28,ST-2716,0,2,2
2023-03-28,ST-2723,0,2,2
2023-03-28,ST-2728,0,2,2
2023-03-28,ST-2733,0,2,2
2023-03-28,ST-2738,0,2,2
2023-03-28,ST-2762,0,2,2
2023-03-28,ST-2792,0,2,2
2023-03-28,ST-2796,0,2,2
2023-03-28,ST-2797,0,2,2
2023-03-28,ST-2815,0,2,2
2023-03-28,ST-2837,0,2,2
2023-03-28,ST-2847,0,2,2
2023-03-28,ST-2849,0,2,2
2023-03-28,ST-2860,0,4,4
2023-03-28,ST-2866,0,2,2
2023-03-28,ST-2869,0,2,2
2023-03-28,ST-2872,0,2,2
2023-03-28,ST-2905,0,6,6
2023-03-28,ST-2922,0,4,4
2023-03-28,ST-2923,0,2,2
2023-03-28,ST-2956,0,2,2
2023-03-28,ST-2967,0,2,2
2023-03-28,ST-2987,0,2,2
2023-03-28,ST-3023,0,2,2
2023-03-28,ST-3025,0,2,2
2023-03-28,ST-3035,0,2,2
2023-03-28,ST-3060,0,2,2
2023-03-28,ST-3062,0,2,2
2023-03-28,ST-3064,0,2,2
2023-03-28,ST-3070,0,2,2
2023-03-28,ST-3078,0,6,6
2023-03-28,ST-3080,0,2,2
2023-03-28,ST-3086,0,2,2
2023-03-28,ST-3096,0,2,2
2023-03-28,ST-3106,0,2,2
2023-03-28,ST-3155,0,2,2
2023-03-28,ST-3158,0,2,2
2023-03-28,ST-32,0,2,2
2023-03-28,ST-3207,0,2,2
2023-03-28,ST-3209,0,2,2
2023-03-28,ST-3214,0,2,2
2023-03-28,ST-331,0,2,2
2023-03-28,ST-340,0,2,2
2023-03-28,ST-387,0,6,6
2023-03-28,ST-462,0,2,2
2023-03-28,ST-485,0,2,2
2023-03-28,ST-516,0,2,2
2023-03-28,ST-52,0,2,2
2023-03-28,ST-539,0,2,2
2023-03-28,ST-546,0,2,2
2023-03-28,ST-561,0,2,2
2023-03-28,ST-567,0,2,2
2023-03-28,ST-570,0,6,6
2023-03-28,ST-578,0,2,2
2023-03-28,ST-596,0,2,2
2023-03-28,ST-606,0,2,2
2023-03-28,ST-614,0,2,2
2023-03-28,ST-62,0,2,2
2023-03-28,ST-646,0,2,2
2023-03-28,ST-67,0,2,2
2023-03-28,ST-695,0,6,6
2023-03-28,ST-699,0,2,2
2023-03-28,ST-729,0,2,2
2023-03-28,ST-740,0,2,2
2023-03-28,ST-748,0,2,2
2023-03-28,ST-752,0,4,4
2023-03-28,ST-753,0,2,2
2023-03-28,ST-761,0,4,4
2023-03-28,ST-771,0,2,2
2023-03-28,ST-772,0,2,2
2023-03-28,ST-790,0,2,2
2023-03-28,ST-794,0,2,2
2023-03-28,ST-799,0,2,2
2023-03-28,ST-8,0,2,2
2023-03-28,ST-811,0,2,2
2023-03-28,ST-82,0,2,2
2023-03-28,ST-840,0,5,5
2023-03-28,ST-860,0,2,2
2023-03-28,ST-868,0,2,2
2023-03-28,ST-881,0,2,2
2023-03-28,ST-896,0,2,2
2023-03-28,ST-9,0,2,2
2023-03-28,ST-908,0,2,2
2023-03-28,ST-924,0,2,2
2023-03-28,ST-937,0,2,2
2023-03-28,ST-949,0,2,2
2023-03-28,ST-953,0,2,2
2023-03-28,ST-964,0,6,6
2023-03-29,ST-1015,0,2,2
2023-03-29,ST-1093,0,6,6
2023-03-29,ST-1105,0,4,4
2023-03-29,ST-1114,0,2,2
2023-03-29,ST-1118,0,4,4
2023-03-29,ST-1125,0,4,4
2023-03-29,ST-1132,0,2,2
2023-03-29,ST-1154,0,2,2
2023-03-29,ST-1169,0,4,4
2023-03-29,ST-1177,0,2,2
2023-03-29,ST-1207,0,2,2
2023-03-29,ST-1212,0,2,2
2023-03-29,ST-1213,0,2,2
2023-03-29,ST-123,0,2,2
2023-03-29,ST-1247,0,4,4
2023-03-29,ST-1264,0,2,2
2023-03-29,ST-1268,0,2,2
2023-03-29,ST-1279,0,2,2
2023-03-29,ST-1287,0,6,6
2023-03-29,ST-1288,0,2,2
2023-03-29,ST-1291,0,2,2
2023-03-29,ST-1307,0,2,2
2023-03-29,ST-1325,0,2,2
2023-03-29,ST-1328,0,2,2
2023-03-29,ST-1346,0,4,4
2023-03-29,ST-1370,0,2,2
2023-03-29,ST-1373,0,2,2
2023-03-29,ST-138,0,2,2
2023-03-29,ST-1381,0,2,2
2023-03-29,ST-1384,0,2,2
2023-03-29,ST-1385,0,2,2
2023-03-29,ST-1386,0,2,2
2023-03-29,ST-1419,0,2,2
2023-03-29,ST-1422,0,2,2
2023-03-29,ST-1439,0,8,8
2023-03-29,ST-1451,0,2,2
2023-03-29,ST-1469,0,2,2
2023-03-29,ST-147,0,2,2
2023-03-29,ST-1474,0,6,6
2023-03-29,ST-1476,0,4,4
2023-03-29,ST-1491,0,2,2
2023-03-29,ST-1545,0,4,4
2023-03-29,ST-1554,0,4,4
2023-03-29,ST-1564,0,2,2
2023-03-29,ST-1573,0,2,2
2023-03-29,ST-1586,0,4,4
2023-03-29,ST-160,0,2,2
2023-03-29,ST-1609,0,8,8
2023-03-29,ST-1627,0,2,2
2023-03-29,ST-1639,0,2,2
2023-03-29,ST-1641,0,2,2
2023-03-29,ST-1642,0,2,2
2023-03-29,ST-1656,0,2,2
2023-03-29,ST-168,0,2,2
2023-03-29,ST-1687,0,2,2
2023-03-29,ST-1705,0,2,2
2023-03-29,ST-1719,0,4,4
2023-03-29,ST-1723,0,2,2
2023-03-29,ST-1724,0,2,2
2023-03-29,ST-1730,0,4,4
2023-03-29,ST-1739,0,2,2
2023-03-29,ST-174,0,2,2
2023-03-29,ST-1746,0,2,2
2023-03-29,ST-1758,0,2,2
2023-03-29,ST-1761,0,2,2
2023-03-29,ST-1775,0,2,2
2023-03-29,ST-1777,0,2,2
2023-03-29,ST-1793,0,2,2
2023-03-29,ST-1794,0,2,2
2023-03-29,ST-1805,0,4,4
2023-03-29,ST-1810,0,2,2
2023-03-29,ST-1866,0,2,2
2023-03-29,ST-1867,0,2,2
2023-03-29,ST-1884,0,2,2
2023-03-29,ST-1885,0,2,2
2023-03-29,ST-1896,0,2,2
2023-03-29,ST-1908,0,4,4
2023-03-29,ST-1909,0,2,2
2023-03-29,ST-1924,0,2,2
2023-03-29,ST-194,0,2,2
2023-03-29,ST-196,0,2,2
2023-03-29,ST-200,0,2,2
2023-03-29,ST-203,0,2,2
2023-03-29,ST-2031,0,2,2
2023-03-29,ST-2063,0,2,2
2023-03-29,ST-2068,0,2,2
2023-03-29,ST-2073,0,2,2
2023-03-29,ST-2085,0,2,2
2023-03-29,ST-2086,0,2,2
2023-03-29,ST-2102,0,2,2
2023-03-29,ST-2103,0,2,2
2023-03-29,ST-2129,0,6,6
2023-03-29,ST-2137,0,2,2
2023-03-29,ST-2153,0,2,2
2023-03-29,ST-2156,0,2,2
2023-03-29,ST-2168,0,2,2
2023-03-29,ST-217,0,2,2
2023-03-29,ST-2176,0,6,6
2023-03-29,ST-2187,0,4,4
2023-03-29,ST-2200,0,2,2
2023-03-29,ST-2213,0,2,2
2023-03-29,ST-2219,0,2,2
2023-03-29,ST-2233,0,2,2
2023-03-29,ST-2237,0,4,4
2023-03-29,ST-2266,0,4,4
2023-03-29,ST-227,0,2,2
2023-03-29,ST-2276,0,10,10
2023-03-29,ST-2287,0,6,6
2023-03-29,ST-2289,0,2,2
2023-03-29,ST-2294,0,4,4
2023-03-29,ST-2302,0,4,4
2023-03-29,ST-2350,0,3,3
2023-03-29,ST-2353,0,2,2
2023-03-29,ST-2367,0,2,2
2023-03-29,ST-2370,0,2,2
2023-03-29,ST-2401,0,2,2
2023-03-29,ST-2403,0,2,2
2023-03-29,ST-2446,0,2,2
2023-03-29,ST-2447,0,2,2
2023-03-29,ST-2449,0,2,2
2023-03-29,ST-2463,0,2,2
2023-03-29,ST-2496,0,10,10
2023-03-29,ST-2500,0,2,2
2023-03-29,ST-2505,0,2,2
2023-03-29,ST-2513,0,10,10
2023-03-29,ST-2526,0,6,6
2023-03-29,ST-2530,0,2,2
2023-03-29,ST-2580,0,2,2
2023-03-29,ST-2581,0,2,2
2023-03-29,ST-2592,0,2,2
2023-03-29,ST-2598,0,2,2
2023-03-29,ST-260,0,2,2
2023-03-29,ST-2602,0,2,2
2023-03-29,ST-2609,0,2,2
2023-03-29,ST-2610,0,2,2
2023-03-29,ST-2630,0,4,4
2023-03-29,ST-2658,0,2,2
2023-03-29,ST-267,0,4,4
2023-03-29,ST-2690,0,6,6
2023-03-29,ST-2715,0,4,4
2023-03-29,ST-2723,0,2,2
2023-03-29,ST-2724,0,2,2
2023-03-29,ST-2725,0,2,2
2023-03-29,ST-2727,0,2,2
2023-03-29,ST-2740,0,2,2
2023-03-29,ST-2754,0,2,2
2023-03-29,ST-2791,0,2,2
2023-03-29,ST-2793,0,2,2
2023-03-29,ST-2797,0,2,2
2023-03-29,ST-2806,0,2,2
2023-03-29,ST-2814,0,2,2
2023-03-29,ST-2847,0,2,2
2023-03-29,ST-2861,0,2,2
2023-03-29,ST-2866,0,2,2
2023-03-29,ST-2880,0,2,2
2023-03-29,ST-2923,0,2,2
2023-03-29,ST-2952,0,2,2
2023-03-29,ST-2957,0,2,2
2023-03-29,ST-3006,0,2,2
2023-03-29,ST-3012,0,6,6
2023-03-29,ST-3023,0,2,2
2023-03-29,ST-3025,0,2,2
2023-03-29,ST-3026,0,2,2
2023-03-29,ST-3061,0,2,2
2023-03-29,ST-3064,0,4,4
2023-03-29,ST-307,0,4,4
2023-03-29,ST-3070,0,2,2
2023-03-29,ST-3080,0,2,2
2023-03-29,ST-3086,0,4,4
2023-03-29,ST-3112,0,2,2
2023-03-29,ST-3122,0,4,4
2023-03-29,ST-3155,0,2,2
2023-03-29,ST-3198,0,2,2
2023-03-29,ST-32,0,2,2
2023-03-29,ST-3207,0,2,2
2023-03-29,ST-3211,0,2,2
2023-03-29,ST-3214,0,2,2
2023-03-29,ST-3221,0,2,2
2023-03-29,ST-334,0,2,2
2023-03-29,ST-349,0,2,2
2023-03-29,ST-387,0,16,16
2023-03-29,ST-388,0,4,4
2023-03-29,ST-405,0,4,4
2023-03-29,ST-444,0,2,2
2023-03-29,ST-46,0,2,2
2023-03-29,ST-48,0,12,12
2023-03-29,ST-485,0,2,2
2023-03-29,ST-487,0,2,2
2023-03-29,ST-494,0,2,2
2023-03-29,ST-547,0,4,4
2023-03-29,ST-548,0,4,4
2023-03-29,ST-553,0,4,4
2023-03-29,ST-561,0,2,2
2023-03-29,ST-566,0,2,2
2023-03-29,ST-570,0,10,10
2023-03-29,ST-571,0,6,6
2023-03-29,ST-578,0,4,4
2023-03-29,ST-596,0,4,4
2023-03-29,ST-599,0,2,2
2023-03-29,ST-605,0,2,2
2023-03-29,ST-606,0,2,2
2023-03-29,ST-614,0,2,2
2023-03-29,ST-646,0,2,2
2023-03-29,ST-647,0,2,2
2023-03-29,ST-699,0,2,2
2023-03-29,ST-714,0,2,2
2023-03-29,ST-729,0,2,2
2023-03-29,ST-735,0,2,2
2023-03-29,ST-766,0,2,2
2023-03-29,ST-770,0,2,2
2023-03-29,ST-771,0,2,2
2023-03-29,ST-772,0,2,2
2023-03-29,ST-798,0,3,3
2023-03-29,ST-847,0,4,4
2023-03-29,ST-860,0,2,2
2023-03-29,ST-877,0,4,4
2023-03-29,ST-889,0,2,2
2023-03-29,ST-905,0,2,2
2023-03-29,ST-912,0,2,2
2023-03-29,ST-913,0,4,4
2023-03-29,ST-931,0,2,2
2023-03-29,ST-932,0,4,4
2023-03-29,ST-933,0,2,2
2023-03-29,ST-946,0,2,2
2023-03-29,ST-971,0,4,4
2023-03-30,ST-1048,0,2,2
2023-03-30,ST-1084,0,2,2
2023-03-30,ST-1088,0,2,2
2023-03-30,ST-1093,0,6,6
2023-03-30,ST-1109,0,2,2
2023-03-30,ST-1118,0,2,2
2023-03-30,ST-1127,0,2,2
2023-03-30,ST-1137,0,2,2
2023-03-30,ST-1150,0,2,2
2023-03-30,ST-116,0,2,2
2023-03-30,ST-1163,0,2,2
2023-03-30,ST-1171,0,4,4
2023-03-30,ST-1177,0,2,2
2023-03-30,ST-1180,0,2,2
2023-03-30,ST-1181,0,4,4
2023-03-30,ST-1184,0,2,2
2023-03-30,ST-1207,0,4,4
2023-03-30,ST-1217,0,2,2
2023-03-30,ST-1278,0,2,2
2023-03-30,ST-1286,0,2,2
2023-03-30,ST-1287,0,2,2
2023-03-30,ST-1288,0,2,2
2023-03-30,ST-1291,0,4,4
2023-03-30,ST-1299,0,2,2
2023-03-30,ST-130,0,2,2
2023-03-30,ST-1328,0,2,2
2023-03-30,ST-1339,0,2,2
2023-03-30,ST-137,0,2,2
2023-03-30,ST-1373,0,2,2
2023-03-30,ST-1376,0,3,3
2023-03-30,ST-138,0,2,2
2023-03-30,ST-1383,0,2,2
2023-03-30,ST-1384,0,2,2
2023-03-30,ST-1389,0,2,2
2023-03-30,ST-1392,0,2,2
2023-03-30,ST-1404,0,2,2
2023-03-30,ST-1419,0,2,2
2023-03-30,ST-1433,0,2,2
2023-03-30,ST-144,0,6,6
2023-03-30,ST-1456,0,3,3
2023-03-30,ST-1469,0,2,2
2023-03-30,ST-1476,0,2,2
2023-03-30,ST-156,0,6,6
2023-03-30,ST-1585,0,4,4
2023-03-30,ST-1597,0,2,2
2023-03-30,ST-1623,0,2,2
2023-03-30,ST-1634,0,2,2
2023-03-30,ST-1638,0,2,2
2023-03-30,ST-1640,0,2,2
2023-03-30,ST-1641,0,4,4
2023-03-30,ST-1642,0,2,2
2023-03-30,ST-1649,0,4,4
2023-03-30,ST-167,0,2,2
2023-03-30,ST-1670,0,2,2
2023-03-30,ST-1671,0,6,6
2023-03-30,ST-1679,0,2,2
2023-03-30,ST-1719,0,2,2
2023-03-30,ST-1720,0,2,2
2023-03-30,ST-1728,0,2,2
2023-03-30,ST-1746,0,2,2
2023-03-30,ST-1759,0,2,2
2023-03-30,ST-1761,0,2,2
2023-03-30,ST-1772,0,3,3
2023-03-30,ST-1797,0,2,2
2023-03-30,ST-1802,0,2,2
2023-03-30,ST-1804,0,2,2
2023-03-30,ST-1810,0,4,4
2023-03-30,ST-1815,0,4,4
2023-03-30,ST-1841,0,2,2
2023-03-30,ST-1842,0,2,2
2023-03-30,ST-1868,0,2,2
2023-03-30,ST-1869,0,2,2
2023-03-30,ST-1878,0,2,2
2023-03-30,ST-1885,0,2,2
2023-03-30,ST-1903,0,2,2
2023-03-30,ST-1908,0,2,2
2023-03-30,ST-1913,0,2,2
2023-03-30,ST-1920,0,2,2
2023-03-30,ST-1924,0,2,2
2023-03-30,ST-1982,0,2,2
2023-03-30,ST-206,0,2,2
2023-03-30,ST-2063,0,2,2
2023-03-30,ST-2068,0,2,2
2023-03-30,ST-2073,0,2,2
2023-03-30,ST-2074,0,2,2
2023-03-30,ST-2081,0,2,2
2023-03-30,ST-2085,0,2,2
2023-03-30,ST-2086,0,2,2
2023-03-30,ST-2089,0,2,2
2023-03-30,ST-2099,0,2,2
2023-03-30,ST-21,0,4,4
2023-03-30,ST-2102,0,2,2
2023-03-30,ST-2152,0,2,2
2023-03-30,ST-216,0,2,2
2023-03-30,ST-219,0,2,2
2023-03-30,ST-2191,0,2,2
2023-03-30,ST-2223,0,6,6
2023-03-30,ST-2225,0,8,8
2023-03-30,ST-2227,0,2,2
2023-03-30,ST-2229,0,2,2
2023-03-30,ST-2235,0,3,3
2023-03-30,ST-2237,0,6,6
2023-03-30,ST-2265,0,2,2
2023-03-30,ST-2267,0,2,2
2023-03-30,ST-23,0,2,2
2023-03-30,ST-232,0,4,4
2023-03-30,ST-2438,0,2,2
2023-03-30,ST-2456,0,2,2
2023-03-30,ST-2472,0,2,2
2023-03-30,ST-2505,0,2,2
2023-03-30,ST-2527,0,2,2
2023-03-30,ST-2549,0,2,2
2023-03-30,ST-2577,0,2,2
2023-03-30,ST-2592,0,2,2
2023-03-30,ST-2602,0,6,6
2023-03-30,ST-2630,0,7,7
2023-03-30,ST-2631,0,2,2
2023-03-30,ST-2658,0,4,4
2023-03-30,ST-2659,0,2,2
2023-03-30,ST-2678,0,2,2
2023-03-30,ST-2707,0,4,4
2023-03-30,ST-2728,0,2,2
2023-03-30,ST-2729,0,2,2
2023-03-30,ST-2740,0,2,2
2023-03-30,ST-2744,0,2,2
2023-03-30,ST-2747,0,2,2
2023-03-30,ST-2749,0,2,2
2023-03-30,ST-275,0,2,2
2023-03-30,ST-2785,0,2,2
2023-03-30,ST-2791,0,2,2
2023-03-30,ST-2799,0,2,2
2023-03-30,ST-2814,0,6,6
2023-03-30,ST-2818,0,2,2
2023-03-30,ST-2850,0,2,2
2023-03-30,ST-2861,0,2,2
2023-03-30,ST-2880,0,2,2
2023-03-30,ST-2915,0,2,2
2023-03-30,ST-2918,0,2,2
2023-03-30,ST-2923,0,2,2
2023-03-30,ST-2933,0,6,6
2023-03-30,ST-2934,0,2,2
2023-03-30,ST-2952,0,4,4
2023-03-30,ST-2953,0,2,2
2023-03-30,ST-2957,0,2,2
2023-03-30,ST-2991,0,2,2
2023-03-30,ST-3006,0,2,2
2023-03-30,ST-3026,0,2,2
2023-03-30,ST-3046,0,6,6
2023-03-30,ST-3049,0,2,2
2023-03-30,ST-3056,0,4,4
2023-03-30,ST-3064,0,2,2
2023-03-30,ST-3079,0,8,8
2023-03-30,ST-3080,0,4,4
2023-03-30,ST-3098,0,2,2
2023-03-30,ST-3102,0,4,4
2023-03-30,ST-3111,0,2,2
2023-03-30,ST-3134,0,2,2
2023-03-30,ST-3141,0,2,2
2023-03-30,ST-3155,0,4,4
2023-03-30,ST-3158,0,2,2
2023-03-30,ST-3167,0,2,2
2023-03-30,ST-3178,0,2,2
2023-03-30,ST-327,0,2,2
2023-03-30,ST-33,0,2,2
2023-03-30,ST-331,0,2,2
2023-03-30,ST-35,0,2,2
2023-03-30,ST-352,0,2,2
2023-03-30,ST-404,0,2,2
2023-03-30,ST-416,0,2,2
2023-03-30,ST-462,0,2,2
2023-03-30,ST-485,0,2,2
2023-03-30,ST-486,0,2,2
2023-03-30,ST-493,0,2,2
2023-03-30,ST-494,0,2,2
2023-03-30,ST-495,0,2,2
2023-03-30,ST-531,0,2,2
2023-03-30,ST-548,0,4,4
2023-03-30,ST-553,0,2,2
2023-03-30,ST-561,0,2,2
2023-03-30,ST-579,0,2,2
2023-03-30,ST-580,0,2,2
2023-03-30,ST-599,0,2,2
2023-03-30,ST-602,0,2,2
2023-03-30,ST-606,0,2,2
2023-03-30,ST-646,0,2,2
2023-03-30,ST-650,0,2,2
2023-03-30,ST-652,0,2,2
2023-03-30,ST-668,0,2,2
2023-03-30,ST-683,0,5,5
2023-03-30,ST-695,0,2,2
2023-03-30,ST-697,0,2,2
2023-03-30,ST-747,0,2,2
2023-03-30,ST-765,0,2,2
2023-03-30,ST-769,0,2,2
2023-03-30,ST-790,0,10,10
2023-03-30,ST-810,0,2,2
2023-03-30,ST-82,0,2,2
2023-03-30,ST-821,0,2,2
2023-03-30,ST-850,0,8,8
2023-03-30,ST-856,0,4,4
2023-03-30,ST-857,0,6,6
2023-03-30,ST-867,0,2,2
2023-03-30,ST-87,0,3,3
2023-03-30,ST-877,0,4,4
2023-03-30,ST-895,0,2,2
2023-03-30,ST-897,0,2,2
2023-03-30,ST-913,0,2,2
2023-03-30,ST-914,0,2,2
2023-03-30,ST-930,0,2,2
2023-03-30,ST-932,0,2,2
2023-03-30,ST-944,0,4,4
2023-03-30,ST-946,0,2,2
2023-03-30,ST-947,0,8,8
2023-03-30,ST-949,0,2,2
2023-03-30,ST-963,0,2,2
2023-03-30,ST-971,0,10,10
2023-03-31,ST-1048,0,2,2
2023-03-31,ST-1070,0,2,2
2023-03-31,ST-1079,0,2,2
2023-03-31,ST-1081,0,2,2
2023-03-31,ST-1084,0,2,2
2023-03-31,ST-1104,0,2,2
2023-03-31,ST-1118,0,2,2
2023-03-31,ST-1121,0,2,2
2023-03-31,ST-1123,0,2,2
2023-03-31,ST-1136,0,2,2
2023-03-31,ST-1137,0,2,2
2023-03-31,ST-1178,0,2,2
2023-03-31,ST-1180,0,2,2
2023-03-31,ST-1186,0,2,2
2023-03-31,ST-1210,0,2,2
2023-03-31,ST-1213,0,2,2
2023-03-31,ST-1260,0,2,2
2023-03-31,ST-1279,0,2,2
2023-03-31,ST-1287,0,2,2
2023-03-31,ST-1299,0,4,4
2023-03-31,ST-1305,0,2,2
2023-03-31,ST-1346,0,2,2
2023-03-31,ST-137,0,2,2
2023-03-31,ST-1373,0,2,2
2023-03-31,ST-1381,0,2,2
2023-03-31,ST-1385,0,2,2
2023-03-31,ST-1386,0,2,2
2023-03-31,ST-1389,0,2,2
2023-03-31,ST-1390,0,2,2
2023-03-31,ST-1421,0,4,4
2023-03-31,ST-143,0,2,2
2023-03-31,ST-1473,0,2,2
2023-03-31,ST-1476,0,6,6
2023-03-31,ST-15,0,2,2
2023-03-31,ST-151,0,2,2
